TransactionID,Date,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,DiscountPercent,CostPerUnit,Revenue,Cost,Profit,InvoiceDate,PaymentDate,TermsDays,Status
10148,2025-03-14,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0477,9.5,76.19,76.0,0.19,2025-03-14,2025-04-20,30,Paid
10149,2025-03-14,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.0711,45.0,445.87,270.0,175.87,2025-03-14,2025-04-26,45,Paid
10150,2025-03-16,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,23,150.0,0.0289,90.0,3350.42,2070.0,1280.42,2025-03-16,2025-04-14,30,Paid
10151,2025-03-16,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,13,500.0,0.0533,150.0,6153.82,1950.0,4203.82,2025-03-16,2025-06-01,30,Paid
10152,2025-03-16,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,5,80.0,0.0063,45.0,397.47,225.0,172.47,2025-03-16,2025-04-06,15,Paid
10153,2025-03-17,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0139,45.0,788.89,450.0,338.89,2025-03-17,2025-04-19,30,Paid
10154,2025-03-20,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0107,9.5,138.51,133.0,5.51,2025-03-20,2025-04-03,15,Paid
10155,2025-03-20,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,2,500.0,0.0124,150.0,987.57,300.0,687.57,2025-03-20,2025-05-06,45,Paid
10156,2025-03-21,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,3,500.0,0.0066,150.0,1490.03,450.0,1040.03,2025-03-21,2025-04-22,30,Paid
10157,2025-03-21,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,13,500.0,0.014,150.0,6409.15,1950.0,4459.15,2025-03-21,2025-05-08,45,Paid
10158,2025-03-22,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0815,9.5,128.6,133.0,-4.4,2025-03-22,2025-04-26,30,Paid
10159,2025-03-22,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,9,500.0,0.0877,150.0,4105.26,1350.0,2755.26,2025-03-22,2025-05-30,30,Paid
10160,2025-03-22,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0301,9.5,126.08,123.5,2.58,2025-03-22,2025-05-28,30,Paid
10161,2025-03-22,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,9,150.0,0.0355,90.0,1302.03,810.0,492.03,2025-03-22,2025-04-15,15,Paid
10162,2025-03-23,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,7,10.0,0.0117,9.5,69.18,66.5,2.68,2025-03-23,2025-05-12,30,Paid
10163,2025-03-24,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,4,80.0,0.0794,45.0,294.59,180.0,114.59,2025-03-24,2025-06-05,30,Paid
10164,2025-03-24,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0998,9.5,36.01,38.0,-1.99,2025-03-24,2025-04-11,15,Paid
10165,2025-03-26,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,13,150.0,0.057,90.0,1838.87,1170.0,668.87,2025-03-26,2025-04-29,30,Paid
10166,2025-03-26,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0103,45.0,79.18,45.0,34.18,2025-03-26,2025-04-17,15,Paid
10167,2025-03-26,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,33,500.0,0.0604,150.0,15503.47,4950.0,10553.47,2025-03-26,2025-05-04,30,Paid
10168,2025-03-26,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,13,200.0,0.0229,120.0,2540.39,1560.0,980.39,2025-03-26,2025-05-16,45,Paid
10169,2025-03-27,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0566,9.5,28.3,28.5,-0.2,2025-03-27,2025-05-15,45,Paid
10170,2025-03-27,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,20,200.0,0.0959,120.0,3616.37,2400.0,1216.37,2025-03-27,2025-04-28,30,Paid
10171,2025-03-27,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,14,80.0,0.0615,45.0,1051.13,630.0,421.13,2025-03-27,2025-06-05,30,Paid
10172,2025-03-27,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0256,45.0,701.57,405.0,296.57,2025-03-27,2025-06-19,30,Paid
10173,2025-03-28,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,4,500.0,0.0919,150.0,1816.25,600.0,1216.25,2025-03-28,2025-05-16,30,Paid
10174,2025-03-28,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0576,45.0,75.39,45.0,30.39,2025-03-28,2025-05-01,30,Paid
10175,2025-03-28,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,23,10.0,0.0934,9.5,208.51,218.5,-9.99,2025-03-28,2025-04-27,30,Paid
10176,2025-03-29,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,5,200.0,0.0166,120.0,983.45,600.0,383.45,2025-03-29,2025-04-11,15,Paid
10177,2025-03-29,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,31,150.0,0.0519,90.0,4408.74,2790.0,1618.74,2025-03-29,2025-04-30,30,Paid
10178,2025-03-30,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,9,200.0,0.0206,120.0,1763.0,1080.0,683.0,2025-03-30,2025-04-17,15,Paid
10179,2025-03-30,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,29,150.0,0.0537,90.0,4116.23,2610.0,1506.23,2025-03-30,2025-05-04,30,Paid
10180,2025-03-30,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0738,45.0,815.1,495.0,320.1,2025-03-30,2025-04-24,30,Paid
10181,2025-03-30,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0913,9.5,109.05,114.0,-4.95,2025-03-30,2025-06-06,30,Paid
10182,2025-04-01,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,1,150.0,0.078,90.0,138.29,90.0,48.29,2025-04-01,2025-04-21,15,Paid
10183,2025-04-01,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,2,500.0,0.0664,150.0,933.65,300.0,633.65,2025-04-01,2025-05-22,30,Paid
10184,2025-04-01,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,1,150.0,0.0557,90.0,141.64,90.0,51.64,2025-04-01,2025-05-01,30,Paid
10185,2025-04-02,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,7,150.0,0.0595,90.0,987.48,630.0,357.48,2025-04-02,2025-05-29,30,Paid
10186,2025-04-02,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.08,9.5,101.2,104.5,-3.3,2025-04-02,2025-04-25,15,Paid
10187,2025-04-02,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,22,200.0,0.0378,120.0,4233.8,2640.0,1593.8,2025-04-02,2025-05-04,30,Paid
10188,2025-04-03,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0534,9.5,104.12,104.5,-0.38,2025-04-03,2025-04-28,30,Paid
10189,2025-04-03,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0182,9.5,39.27,38.0,1.27,2025-04-03,2025-04-25,15,Paid
10190,2025-04-04,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,3,80.0,0.0644,45.0,224.54,135.0,89.54,2025-04-04,2025-04-25,15,Paid
10191,2025-04-04,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,2,500.0,0.0867,150.0,913.3,300.0,613.3,2025-04-04,2025-05-21,45,Paid
10192,2025-04-07,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,17,10.0,0.0104,9.5,168.23,161.5,6.73,2025-04-07,2025-05-16,30,Paid
10193,2025-04-07,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0557,9.5,9.44,9.5,-0.06,2025-04-07,2025-05-29,30,Paid
10194,2025-04-08,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0944,9.5,36.22,38.0,-1.78,2025-04-08,2025-05-23,45,Paid
10195,2025-04-09,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0633,45.0,524.54,315.0,209.54,2025-04-09,2025-04-19,15,Paid
10196,2025-04-09,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,28,10.0,0.0583,9.5,263.67,266.0,-2.33,2025-04-09,2025-05-15,30,Paid
10197,2025-04-09,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,5,150.0,0.0342,90.0,724.36,450.0,274.36,2025-04-09,2025-05-28,45,Paid
10198,2025-04-09,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,7,10.0,0.0034,9.5,69.76,66.5,3.26,2025-04-09,2025-05-22,45,Paid
10199,2025-04-10,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,30,150.0,0.0294,90.0,4367.49,2700.0,1667.49,2025-04-10,2025-05-08,30,Paid
10200,2025-04-10,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,8,500.0,0.0114,150.0,3954.3,1200.0,2754.3,2025-04-10,2025-05-18,30,Paid
10201,2025-04-10,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,2,150.0,0.0022,90.0,299.33,180.0,119.33,2025-04-10,2025-05-03,15,Paid
10202,2025-04-10,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0403,45.0,998.13,585.0,413.13,2025-04-10,2025-05-28,45,Paid
10203,2025-04-11,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,10,500.0,0.0526,150.0,4737.15,1500.0,3237.15,2025-04-11,2025-06-28,30,Paid
10204,2025-04-11,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,27,10.0,0.053,9.5,255.7,256.5,-0.8,2025-04-11,2025-05-15,30,Paid
10205,2025-04-11,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,1,80.0,0.0405,45.0,76.76,45.0,31.76,2025-04-11,2025-07-02,30,Paid
10206,2025-04-11,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,10,200.0,0.014,120.0,1972.0,1200.0,772.0,2025-04-11,2025-05-31,45,Paid
10207,2025-04-11,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0251,9.5,77.99,76.0,1.99,2025-04-11,2025-05-18,30,Paid
10208,2025-04-13,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,35,200.0,0.0404,120.0,6716.93,4200.0,2516.93,2025-04-13,2025-05-21,30,Paid
10209,2025-04-13,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,12,80.0,0.0959,45.0,867.97,540.0,327.97,2025-04-13,2025-05-28,30,Paid
10210,2025-04-13,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,35,500.0,0.0068,150.0,17380.56,5250.0,12130.56,2025-04-13,2025-05-18,30,Paid
10211,2025-04-13,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,36,500.0,0.0297,150.0,17465.18,5400.0,12065.18,2025-04-13,2025-05-10,30,Paid
10212,2025-04-14,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,8,200.0,0.0215,120.0,1565.61,960.0,605.61,2025-04-14,2025-04-27,15,Paid
10213,2025-04-14,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0842,9.5,27.48,28.5,-1.02,2025-04-14,2025-06-14,30,Paid
10214,2025-04-14,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,11,200.0,0.0334,120.0,2126.47,1320.0,806.47,2025-04-14,2025-05-03,15,Paid
10215,2025-04-14,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,9,150.0,0.0352,90.0,1302.54,810.0,492.54,2025-04-14,2025-04-24,15,Paid
10216,2025-04-14,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0435,9.5,76.52,76.0,0.52,2025-04-14,2025-04-30,15,Paid
10217,2025-04-15,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,12,200.0,0.0695,120.0,2233.27,1440.0,793.27,2025-04-15,2025-06-07,45,Paid
10218,2025-04-15,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,14,500.0,0.0092,150.0,6935.89,2100.0,4835.89,2025-04-15,2025-05-20,30,Paid
10219,2025-04-17,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,7,150.0,0.0521,90.0,995.26,630.0,365.26,2025-04-17,2025-06-07,45,Paid
10220,2025-04-17,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0639,9.5,74.89,76.0,-1.11,2025-04-17,2025-06-17,30,Paid
10221,2025-04-17,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,2,150.0,0.0489,90.0,285.32,180.0,105.32,2025-04-17,2025-06-15,30,Paid
10222,2025-04-17,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,13,150.0,0.067,90.0,1819.37,1170.0,649.37,2025-04-17,2025-07-02,30,Paid
10223,2025-04-18,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,7,150.0,0.0556,90.0,991.64,630.0,361.64,2025-04-18,2025-06-23,30,Paid
10224,2025-04-19,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,18,200.0,0.0193,120.0,3530.66,2160.0,1370.66,2025-04-19,2025-05-21,30,Paid
10225,2025-04-20,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,2,200.0,0.0745,120.0,370.2,240.0,130.2,2025-04-20,2025-05-03,15,Paid
10226,2025-04-21,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,26,80.0,0.065,45.0,1944.77,1170.0,774.77,2025-04-21,2025-05-23,30,Paid
10227,2025-04-21,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,11,500.0,0.0885,150.0,5013.25,1650.0,3363.25,2025-04-21,2025-05-26,30,Paid
10228,2025-04-22,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,7,500.0,0.0315,150.0,3389.65,1050.0,2339.65,2025-04-22,2025-06-01,45,Paid
10229,2025-04-23,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,13,150.0,0.0626,90.0,1827.95,1170.0,657.95,2025-04-23,2025-06-14,45,Paid
10230,2025-04-23,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,7,80.0,0.0462,45.0,534.13,315.0,219.13,2025-04-23,2025-07-10,30,Paid
10231,2025-04-23,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,27,200.0,0.0939,120.0,4892.9,3240.0,1652.9,2025-04-23,2025-05-20,30,Paid
10232,2025-04-24,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,13,500.0,0.0767,150.0,6001.33,1950.0,4051.33,2025-04-24,2025-05-31,30,Paid
10233,2025-04-24,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,25,500.0,0.0874,150.0,11407.9,3750.0,7657.9,2025-04-24,2025-06-02,30,Paid
10234,2025-04-26,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,10,500.0,0.0239,150.0,4880.61,1500.0,3380.61,2025-04-26,2025-05-23,30,Paid
10235,2025-04-27,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,4,80.0,0.0716,45.0,297.1,180.0,117.1,2025-04-27,2025-05-11,15,Paid
10236,2025-04-27,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,23,150.0,0.0045,90.0,3434.44,2070.0,1364.44,2025-04-27,2025-06-05,30,Paid
10237,2025-04-27,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,12,500.0,0.0956,150.0,5426.15,1800.0,3626.15,2025-04-27,2025-05-11,15,Paid
10238,2025-04-27,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0418,9.5,114.99,114.0,0.99,2025-04-27,2025-06-13,45,Paid
10239,2025-04-28,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,2,200.0,0.0167,120.0,393.32,240.0,153.32,2025-04-28,2025-06-15,30,Paid
10240,2025-04-28,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,31,500.0,0.0608,150.0,14558.01,4650.0,9908.01,2025-04-28,2025-06-04,30,Paid
10241,2025-04-28,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,34,10.0,0.022,9.5,332.5,323.0,9.5,2025-04-28,2025-05-23,30,Paid
10242,2025-04-28,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,5,200.0,0.063,120.0,937.02,600.0,337.02,2025-04-28,2025-05-29,30,Paid
10243,2025-04-28,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0995,9.5,36.02,38.0,-1.98,2025-04-28,2025-06-04,30,Paid
10244,2025-04-29,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0696,45.0,148.86,90.0,58.86,2025-04-29,2025-05-16,15,Paid
10245,2025-04-29,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0623,9.5,56.26,57.0,-0.74,2025-04-29,2025-06-05,30,Paid
10246,2025-05-02,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0877,45.0,802.78,495.0,307.78,2025-05-02,2025-06-18,30,Paid
10247,2025-05-02,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,12,200.0,0.0956,120.0,2170.64,1440.0,730.64,2025-05-02,2025-06-07,30,Paid
10248,2025-05-02,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,20,150.0,0.0087,90.0,2973.9,1800.0,1173.9,2025-05-02,2025-06-03,30,Paid
10249,2025-05-03,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,5,10.0,0.0049,9.5,49.76,47.5,2.26,2025-05-03,2025-05-14,15,Paid
10250,2025-05-03,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,37,500.0,0.0076,150.0,18359.16,5550.0,12809.16,2025-05-03,2025-05-28,30,Paid
10251,2025-05-03,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,38,200.0,0.0907,120.0,6911.05,4560.0,2351.05,2025-05-03,2025-05-30,30,Paid
10252,2025-05-04,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,13,200.0,0.0734,120.0,2409.18,1560.0,849.18,2025-05-04,2025-07-11,30,Paid
10253,2025-05-05,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,1,500.0,0.0157,150.0,492.13,150.0,342.13,2025-05-05,2025-06-07,30,Paid
10254,2025-05-05,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,30,200.0,0.068,120.0,5591.92,3600.0,1991.92,2025-05-05,2025-06-13,30,Paid
10255,2025-05-06,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,11,200.0,0.0961,120.0,1988.51,1320.0,668.51,2025-05-06,2025-06-23,45,Paid
10256,2025-05-06,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,20,80.0,0.0229,45.0,1563.42,900.0,663.42,2025-05-06,2025-06-06,30,Paid
10257,2025-05-07,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,13,200.0,0.0259,120.0,2532.74,1560.0,972.74,2025-05-07,2025-06-17,45,Paid
10258,2025-05-08,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,9,150.0,0.0632,90.0,1264.71,810.0,454.71,2025-05-08,2025-07-22,30,Paid
10259,2025-05-08,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,3,200.0,0.0128,120.0,592.29,360.0,232.29,2025-05-08,2025-05-20,15,Paid
10260,2025-05-08,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0963,45.0,650.66,405.0,245.66,2025-05-08,2025-07-01,45,Paid
10261,2025-05-08,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,13,200.0,0.0789,120.0,2394.91,1560.0,834.91,2025-05-08,2025-05-21,15,Paid
10262,2025-05-09,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,21,10.0,0.0067,9.5,208.59,199.5,9.09,2025-05-09,2025-06-12,30,Paid
10263,2025-05-09,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,8,80.0,0.0046,45.0,637.07,360.0,277.07,2025-05-09,2025-05-20,15,Paid
10264,2025-05-09,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,12,200.0,0.075,120.0,2220.08,1440.0,780.08,2025-05-09,2025-06-05,30,Paid
10265,2025-05-10,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,11,200.0,0.0822,120.0,2019.27,1320.0,699.27,2025-05-10,2025-07-03,45,Paid
10266,2025-05-10,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0683,9.5,102.48,104.5,-2.02,2025-05-10,2025-05-29,15,Paid
10267,2025-05-10,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0426,45.0,995.68,585.0,410.68,2025-05-10,2025-06-16,30,Paid
10268,2025-05-12,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,2,500.0,0.0773,150.0,922.72,300.0,622.72,2025-05-12,2025-07-15,30,Paid
10269,2025-05-12,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0951,9.5,27.15,28.5,-1.35,2025-05-12,2025-07-23,30,Paid
10270,2025-05-12,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,11,200.0,0.0965,120.0,1987.81,1320.0,667.81,2025-05-12,2025-06-23,45,Paid
10271,2025-05-12,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,10,10.0,0.0321,9.5,96.79,95.0,1.79,2025-05-12,2025-06-11,30,Paid
10272,2025-05-13,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,33,150.0,0.0369,90.0,4767.58,2970.0,1797.58,2025-05-13,2025-06-21,30,Paid
10273,2025-05-14,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,14,500.0,0.0204,150.0,6857.41,2100.0,4757.41,2025-05-14,2025-06-05,15,Paid
10274,2025-05-14,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.053,9.5,132.58,133.0,-0.42,2025-05-14,2025-06-29,45,Paid
10275,2025-05-14,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,5,500.0,0.0912,150.0,2272.04,750.0,1522.04,2025-05-14,2025-06-30,30,Paid
10276,2025-05-15,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,14,150.0,0.0117,90.0,2075.37,1260.0,815.37,2025-05-15,2025-06-24,45,Paid
10277,2025-05-15,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,4,500.0,0.0558,150.0,1888.32,600.0,1288.32,2025-05-15,2025-07-20,30,Paid
10278,2025-05-15,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,2,200.0,0.0798,120.0,368.1,240.0,128.1,2025-05-15,2025-07-09,30,Paid
10279,2025-05-16,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,39,200.0,0.0392,120.0,7493.86,4680.0,2813.86,2025-05-16,2025-06-23,30,Paid
10280,2025-05-16,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0757,9.5,120.16,123.5,-3.34,2025-05-16,2025-06-21,30,Paid
10281,2025-05-16,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0749,9.5,55.51,57.0,-1.49,2025-05-16,2025-07-03,45,Paid
10282,2025-05-16,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,24,150.0,0.0499,90.0,3420.4,2160.0,1260.4,2025-05-16,2025-06-15,30,Paid
10283,2025-05-17,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,8,80.0,0.001,45.0,639.37,360.0,279.37,2025-05-17,2025-07-07,45,Paid
10284,2025-05-17,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,18,150.0,0.0351,90.0,2605.33,1620.0,985.33,2025-05-17,2025-06-11,30,Paid
10285,2025-05-17,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.0322,45.0,464.54,270.0,194.54,2025-05-17,2025-07-01,45,Paid
10286,2025-05-18,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0041,45.0,159.34,90.0,69.34,2025-05-18,2025-08-10,30,Paid
10287,2025-05-19,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,18,10.0,0.0936,9.5,163.15,171.0,-7.85,2025-05-19,2025-06-19,30,Paid
