transaction_date,transaction_id,customer_id,product_name,quantity,revenue,cost,discount_percent,days_to_pay
2025-07-20,TXN-100367,CUST-043,Product H,59,7701.86,6431,15,24
2026-01-25,TXN-100368,CUST-018,Product M,173,49324.38,45845,25,14
2025-11-25,TXN-100369,CUST-041,Product J,107,36731.15,30495,15,14
2026-05-18,TXN-100370,CUST-047,Product J,129,33196.24,26574,15,8
2025-07-24,TXN-100371,CUST-004,Product J,284,51867.07,37488,20,58
2026-04-18,TXN-100372,CUST-053,Product L,112,54051.27,29568,0,26
2026-05-27,TXN-100373,CUST-055,Product C,160,35593.45,26080,0,30
2026-01-22,TXN-100374,CUST-069,Product B,234,107175.86,80964,15,21
2026-03-05,TXN-100375,CUST-077,Product I,23,16119.96,10212,20,25
2025-03-29,TXN-100376,CUST-079,Product B,132,85118.37,49632,0,6
2026-02-14,TXN-100377,CUST-013,Product M,174,117902.68,77778,0,13
2025-08-16,TXN-100378,CUST-029,Product I,270,108158.93,87750,25,19
2026-01-19,TXN-100379,CUST-020,Product G,242,145493.43,105270,20,16
2025-01-26,TXN-100380,CUST-015,Product H,58,16656.65,11078,0,28
2025-05-26,TXN-100381,CUST-067,Product F,164,51485.99,35260,5,20
2025-12-23,TXN-100382,CUST-041,Product H,54,20617.45,14256,18,7
2025-11-04,TXN-100383,CUST-022,Product A,63,6014.1,3213,0,28
2025-09-07,TXN-100384,CUST-055,Product I,94,31142.51,30268,20,19
2025-08-26,TXN-100385,CUST-051,Product M,212,85244.66,76744,15,5
2025-07-22,TXN-100386,CUST-027,Product H,224,58680.46,53536,5,13
2025-03-06,TXN-100387,CUST-047,Product J,57,48401.03,25593,0,15
2025-07-21,TXN-100388,CUST-068,Product H,63,15461.67,10962,18,25
2025-11-17,TXN-100389,CUST-045,Product J,203,106016.58,71456,0,16
2026-04-14,TXN-100390,CUST-079,Product J,93,65744.93,42408,10,23
2025-03-28,TXN-100391,CUST-015,Product K,73,16427.4,14600,10,10
2026-01-18,TXN-100392,CUST-018,Product L,77,25729.84,23177,25,23
2026-01-28,TXN-100393,CUST-072,Product G,100,48846.1,28900,0,10
2026-05-17,TXN-100394,CUST-080,Product E,76,11924.81,10260,18,6
2026-01-03,TXN-100395,CUST-072,Product A,253,30844.33,27577,15,21
2026-05-22,TXN-100396,CUST-063,Product G,256,92766.27,64512,18,10
2025-03-26,TXN-100397,CUST-005,Product J,20,14457.84,8940,10,43
2025-08-19,TXN-100398,CUST-064,Product I,152,26050.97,19152,25,22
2026-06-08,TXN-100399,CUST-047,Product B,298,32187.61,29204,20,22
2025-02-12,TXN-100400,CUST-014,Product M,230,83304.04,73370,15,28
2025-09-11,TXN-100401,CUST-057,Product E,21,7787.14,5670,0,8
2025-08-31,TXN-100402,CUST-022,Product D,184,131686.86,88320,15,24
2025-05-23,TXN-100403,CUST-073,Product M,110,66507.21,50160,0,16
2025-10-15,TXN-100404,CUST-038,Product J,280,45249.95,35280,10,23
2025-10-01,TXN-100405,CUST-018,Product N,268,231472.19,134000,0,29
2026-02-26,TXN-100406,CUST-017,Product O,35,11954.08,6335,0,12
2025-05-30,TXN-100407,CUST-063,Product L,169,90676.99,78416,15,9
2025-10-03,TXN-100408,CUST-052,Product K,217,77237.41,50344,0,21
2025-10-12,TXN-100409,CUST-075,Product L,193,90439.59,52496,12,5
2025-04-06,TXN-100410,CUST-009,Product L,239,131618.39,87235,12,60
2026-02-12,TXN-100411,CUST-042,Product D,224,123882,103488,10,14
2025-12-12,TXN-100412,CUST-044,Product I,300,42535.71,31800,18,26
2025-02-19,TXN-100413,CUST-003,Product A,55,29489.55,19800,18,38
2025-06-11,TXN-100414,CUST-026,Product H,238,16127.86,9520,15,27
2025-05-16,TXN-100415,CUST-012,Product O,159,32781.98,19239,10,25
2026-01-05,TXN-100416,CUST-007,Product E,47,18537.34,10810,0,47
2025-11-09,TXN-100417,CUST-001,Product L,124,54827.23,32116,0,41
2026-05-04,TXN-100418,CUST-002,Product B,72,27181.78,24696,18,35
2025-12-18,TXN-100419,CUST-062,Product N,66,47804.07,31680,0,7
2025-08-23,TXN-100420,CUST-041,Product G,50,37985.81,20700,0,16
2025-11-03,TXN-100421,CUST-019,Product C,200,160566.83,87200,0,7
2025-01-09,TXN-100422,CUST-020,Product J,89,32454.94,23585,5,18
2026-03-30,TXN-100423,CUST-016,Product N,116,18631.54,9744,0,23
2026-01-29,TXN-100424,CUST-036,Product F,224,77949.8,45024,5,25
2025-03-28,TXN-100425,CUST-037,Product D,288,124420.82,99936,25,29
2025-01-28,TXN-100426,CUST-025,Product N,159,29327.56,23055,20,28
2026-02-06,TXN-100427,CUST-064,Product E,32,25649.47,14112,5,17
2025-04-26,TXN-100428,CUST-002,Product D,260,125979.68,95160,20,46
2025-11-21,TXN-100429,CUST-047,Product C,203,154311.66,97440,15,22
2025-06-26,TXN-100430,CUST-009,Product M,246,97051.92,106764,25,35
2025-09-26,TXN-100431,CUST-065,Product D,25,2910.11,1750,15,14
2026-05-29,TXN-100432,CUST-069,Product M,217,97023.74,55552,0,22
2025-06-06,TXN-100433,CUST-020,Product E,47,10760.62,9306,5,22
2025-12-01,TXN-100434,CUST-008,Product G,38,12464.87,7524,5,42
2025-03-30,TXN-100435,CUST-008,Product O,227,25878.21,22473,25,44
2025-06-29,TXN-100436,CUST-021,Product B,11,5601.04,4422,0,20
2025-12-22,TXN-100437,CUST-022,Product I,269,196976.81,118360,10,16
2025-05-10,TXN-100438,CUST-043,Product L,142,112170.46,58930,0,30
2026-03-16,TXN-100439,CUST-010,Product E,273,20248.24,19656,25,50
2026-04-12,TXN-100440,CUST-022,Product I,189,15178.23,12852,25,16
2025-06-11,TXN-100441,CUST-030,Product E,57,46397.96,28329,0,28
2026-06-06,TXN-100442,CUST-006,Product A,27,23141.21,12933,5,50
2026-01-08,TXN-100443,CUST-071,Product G,81,20601.11,10611,0,30
2026-03-06,TXN-100444,CUST-035,Product D,169,37349.19,28223,12,7
2026-01-17,TXN-100445,CUST-029,Product B,262,192830.31,100608,0,30
2026-06-13,TXN-100446,CUST-040,Product A,210,26867.9,15750,10,15
2025-03-30,TXN-100447,CUST-073,Product I,238,13793.96,10472,10,30
2025-11-08,TXN-100448,CUST-026,Product L,129,42868.41,35733,18,28
2025-09-09,TXN-100449,CUST-045,Product C,8,1865.03,1992,20,25
2025-01-10,TXN-100450,CUST-014,Product F,5,3290.97,2140,10,11
2025-09-01,TXN-100451,CUST-036,Product G,256,35422.02,17920,0,7
2025-02-14,TXN-100452,CUST-048,Product O,123,97489.8,61377,15,19
2025-03-28,TXN-100453,CUST-010,Product J,53,16962.18,15794,15,53
2025-03-05,TXN-100454,CUST-051,Product G,71,14062.12,11431,12,27
2025-12-01,TXN-100455,CUST-018,Product F,236,54120.52,42244,5,29
2025-04-22,TXN-100456,CUST-053,Product C,59,9863.99,7316,12,8
2026-01-02,TXN-100457,CUST-016,Product M,111,38228.6,30081,10,7
2025-06-11,TXN-100458,CUST-006,Product M,160,97174.39,74080,25,41
2025-12-02,TXN-100459,CUST-051,Product C,51,24676.74,20604,12,21
2025-02-20,TXN-100460,CUST-004,Product K,158,50487.98,27334,0,47
2026-04-09,TXN-100461,CUST-018,Product I,286,58771.93,47762,0,8
2025-01-13,TXN-100462,CUST-048,Product A,118,14017.1,12508,15,26
2025-03-28,TXN-100463,CUST-026,Product J,137,75824.71,62472,0,25
2026-03-31,TXN-100464,CUST-016,Product M,70,10286,6090,12,6
2026-04-18,TXN-100465,CUST-064,Product A,91,39104.67,30303,15,5
2026-01-27,TXN-100466,CUST-036,Product K,223,41413.11,28544,0,13
2026-04-02,TXN-100467,CUST-032,Product O,81,5789.69,4617,25,25
2025-10-30,TXN-100468,CUST-012,Product H,215,170813.18,105565,0,13
2026-01-28,TXN-100469,CUST-032,Product C,219,42200.1,31098,20,25
2025-01-20,TXN-100470,CUST-045,Product G,188,70861.1,53580,18,23
2026-05-30,TXN-100471,CUST-077,Product F,203,41427.71,36134,12,12
2025-01-31,TXN-100472,CUST-068,Product O,148,15385.72,10212,18,16
2025-08-27,TXN-100473,CUST-069,Product C,56,14292.61,9296,10,30
2025-02-27,TXN-100474,CUST-046,Product M,117,62098.85,39078,15,10
2025-06-30,TXN-100475,CUST-076,Product D,167,118064.72,75484,12,5
2025-12-27,TXN-100476,CUST-064,Product J,293,50773.26,32816,5,22
2025-11-13,TXN-100477,CUST-078,Product C,256,17601.94,15104,5,12
2025-01-21,TXN-100478,CUST-026,Product I,249,10696.84,9960,25,30
2025-05-14,TXN-100479,CUST-008,Product F,95,70260.67,42750,12,35
2025-06-01,TXN-100480,CUST-047,Product J,77,33418.44,33572,20,7
2026-01-18,TXN-100481,CUST-042,Product L,207,78282.94,70380,10,9
2025-06-11,TXN-100482,CUST-041,Product L,228,140884.15,101460,18,10
2026-01-01,TXN-100483,CUST-017,Product D,94,27809.4,21902,10,10
2025-01-02,TXN-100484,CUST-005,Product L,298,100475.41,71520,25,40
2025-11-22,TXN-100485,CUST-019,Product O,118,57908.29,43306,18,15
2025-03-21,TXN-100486,CUST-043,Product D,182,47760.25,36946,0,19
2025-01-12,TXN-100487,CUST-033,Product E,112,28626.39,18704,12,30
2025-04-21,TXN-100488,CUST-022,Product L,5,402.03,320,15,18
2026-05-20,TXN-100489,CUST-062,Product O,198,69991.49,43362,0,30
2025-08-19,TXN-100490,CUST-038,Product C,236,33242.32,18172,0,5
2025-11-23,TXN-100491,CUST-021,Product E,58,5468.42,4466,15,28
2025-03-18,TXN-100492,CUST-062,Product I,52,13747.47,11076,25,27
2025-02-01,TXN-100493,CUST-007,Product G,89,59380.94,31150,0,38
2025-12-06,TXN-100494,CUST-034,Product D,102,35407.19,25398,20,26
2025-10-16,TXN-100495,CUST-071,Product E,126,10026.92,11214,25,20
2025-06-07,TXN-100496,CUST-077,Product A,189,10555.06,7749,10,20
2025-07-24,TXN-100497,CUST-011,Product B,18,3042.44,2610,10,20
2025-04-29,TXN-100498,CUST-012,Product E,208,82362.53,58448,10,25
2026-02-01,TXN-100499,CUST-058,Product C,194,140998.15,95642,0,6
2025-09-27,TXN-100500,CUST-073,Product H,243,51079.84,42282,10,6
2025-06-04,TXN-100501,CUST-053,Product M,54,6159.77,4482,20,29
2025-08-21,TXN-100502,CUST-054,Product I,36,20020.29,16920,20,22
2026-05-02,TXN-100503,CUST-005,Product J,125,42217.26,35375,15,51
2026-06-14,TXN-100504,CUST-016,Product M,297,227603.53,114642,0,29
2026-04-05,TXN-100505,CUST-006,Product C,90,24471.39,13320,0,48
2025-03-22,TXN-100506,CUST-077,Product K,227,64846.65,32461,0,13
2025-11-24,TXN-100507,CUST-071,Product O,39,4120.89,3276,15,15
2025-10-10,TXN-100508,CUST-076,Product I,239,101306.36,116393,25,21
2026-03-06,TXN-100509,CUST-075,Product B,217,24089.03,25172,25,29
2025-04-13,TXN-100510,CUST-069,Product O,59,31569.92,19352,10,16
2026-02-25,TXN-100511,CUST-061,Product E,201,88344.05,75375,25,6
2025-06-26,TXN-100512,CUST-005,Product E,211,33956.76,23843,15,47
2025-12-06,TXN-100513,CUST-048,Product L,126,13149.03,8190,10,5
2025-12-12,TXN-100514,CUST-013,Product N,160,36246.71,31840,18,12
2025-05-18,TXN-100515,CUST-054,Product E,231,167868.88,100716,10,24
2025-04-02,TXN-100516,CUST-063,Product D,231,55981.32,34188,15,29
2026-06-13,TXN-100517,CUST-009,Product N,196,107991.39,90160,0,44
2026-06-03,TXN-100518,CUST-004,Product G,74,45649.35,32486,25,40
2025-07-17,TXN-100519,CUST-059,Product O,107,60040.29,50076,0,6
2026-01-05,TXN-100520,CUST-065,Product L,106,22891.06,19080,18,17
2025-05-07,TXN-100521,CUST-058,Product K,20,3585.83,3260,25,10
2026-05-01,TXN-100522,CUST-012,Product J,287,81605.22,62853,10,14
2025-01-29,TXN-100523,CUST-029,Product G,30,6575.44,3690,5,25
2025-08-19,TXN-100524,CUST-003,Product K,110,26539.16,19470,20,59
2025-01-10,TXN-100525,CUST-029,Product H,72,34651.36,26712,0,13
2025-11-09,TXN-100526,CUST-059,Product L,145,62429.21,37120,12,13
2025-08-12,TXN-100527,CUST-051,Product H,159,73305.51,61374,25,23
2025-04-15,TXN-100528,CUST-072,Product A,266,174905.35,100814,12,25
2025-10-17,TXN-100529,CUST-042,Product E,60,18598.61,17160,10,13
2025-09-25,TXN-100530,CUST-008,Product K,157,25912.1,21352,5,60
2026-02-18,TXN-100531,CUST-064,Product K,168,82714.59,65184,0,14
2025-09-23,TXN-100532,CUST-075,Product O,219,80059.46,54093,0,27
2025-07-14,TXN-100533,CUST-046,Product F,118,60701.03,46138,18,21
2025-11-04,TXN-100534,CUST-024,Product N,92,59116.78,43240,20,14
2025-04-10,TXN-100535,CUST-024,Product H,70,32142.26,29330,20,26
2025-12-10,TXN-100536,CUST-054,Product K,50,9996.96,7650,10,30
2025-12-06,TXN-100537,CUST-061,Product F,138,65492.15,46782,0,6
2025-03-14,TXN-100538,CUST-068,Product H,104,32756.24,30784,15,14
2026-02-28,TXN-100539,CUST-053,Product A,82,15823.57,9020,12,23
2026-04-14,TXN-100540,CUST-063,Product C,166,140394.67,79846,0,15
2025-07-01,TXN-100541,CUST-022,Product F,34,2081.36,1428,5,23
2025-06-12,TXN-100542,CUST-052,Product H,50,7533.75,5300,15,18
2026-05-04,TXN-100543,CUST-002,Product G,7,582.85,413,12,45
2025-07-15,TXN-100544,CUST-045,Product A,7,4245.91,2520,5,14
2025-05-13,TXN-100545,CUST-009,Product B,201,98522.14,59697,0,36
2025-11-02,TXN-100546,CUST-044,Product E,238,124903.35,98056,20,18
2025-05-18,TXN-100547,CUST-052,Product F,255,101651.77,56865,0,5
2025-08-22,TXN-100548,CUST-065,Product D,72,14177.53,10656,25,10
2025-05-07,TXN-100549,CUST-069,Product F,24,9496.54,5568,10,24
2025-02-19,TXN-100550,CUST-007,Product J,29,13613.67,10962,0,57
2025-04-29,TXN-100551,CUST-061,Product G,232,61321.02,54288,10,27
2025-06-06,TXN-100552,CUST-067,Product D,9,2632.52,1746,0,13
2025-05-21,TXN-100553,CUST-037,Product G,58,30742.69,17458,0,8
2025-04-19,TXN-100554,CUST-067,Product H,106,44193.59,37206,10,11
2026-01-02,TXN-100555,CUST-064,Product L,214,42061.56,40874,20,11
2026-05-08,TXN-100556,CUST-015,Product F,125,5949.29,5125,0,23
2026-05-21,TXN-100557,CUST-033,Product C,51,35485.44,22389,0,25
2025-08-25,TXN-100558,CUST-023,Product H,156,42168.56,27300,0,6
2025-10-25,TXN-100559,CUST-006,Product F,165,75679.21,42570,0,35
2025-05-22,TXN-100560,CUST-080,Product K,92,22813.87,19136,18,13
2025-04-06,TXN-100561,CUST-059,Product F,180,25370.26,23940,15,13
2026-01-30,TXN-100562,CUST-015,Product L,249,168649.44,111801,0,9
2025-03-02,TXN-100563,CUST-062,Product N,86,9019.49,7998,25,30
2026-03-25,TXN-100564,CUST-017,Product C,199,126804.07,87162,0,20
2026-05-15,TXN-100565,CUST-041,Product B,215,60972.87,56975,10,5
2026-06-22,TXN-100566,CUST-067,Product M,300,176459.38,123000,12,21
2025-04-08,TXN-100567,CUST-020,Product G,132,46333.18,37752,15,22
2025-02-25,TXN-100568,CUST-022,Product A,85,38872.57,25330,18,7
2026-05-19,TXN-100569,CUST-065,Product F,128,52825.12,26752,0,12
2026-01-23,TXN-100570,CUST-058,Product G,125,11551.73,10000,25,7
2026-05-26,TXN-100571,CUST-014,Product H,166,32927.26,16600,0,17
2026-02-27,TXN-100572,CUST-078,Product A,290,107066.93,93090,0,24
2025-11-08,TXN-100573,CUST-044,Product O,265,94209.18,86655,18,16
2025-02-25,TXN-100574,CUST-080,Product N,119,69032.31,56168,20,24
2026-04-30,TXN-100575,CUST-029,Product L,191,119006.17,77546,0,5
2025-12-16,TXN-100576,CUST-006,Product F,154,78536.91,49280,0,40
2026-05-20,TXN-100577,CUST-025,Product C,214,26107.32,20116,5,8
2026-02-07,TXN-100578,CUST-014,Product D,239,176282.61,110418,12,29
2026-03-01,TXN-100579,CUST-076,Product A,68,46279.47,29580,18,21
2025-05-18,TXN-100580,CUST-056,Product H,7,3092.7,2177,20,23
2026-05-10,TXN-100581,CUST-075,Product O,265,224874.16,116335,0,10
2025-05-12,TXN-100582,CUST-065,Product B,203,111531.12,76328,12,17
2026-03-05,TXN-100583,CUST-038,Product J,132,31116.26,23760,12,19
2025-05-17,TXN-100584,CUST-039,Product C,216,104935.26,75168,20,27
2025-11-18,TXN-100585,CUST-080,Product L,288,132562.22,104544,5,27
2025-10-25,TXN-100586,CUST-065,Product K,181,87767.63,69504,0,22
2025-11-27,TXN-100587,CUST-075,Product L,64,32631.72,27456,18,23
2026-03-04,TXN-100588,CUST-002,Product K,278,83326.27,51708,15,51
2025-04-20,TXN-100589,CUST-026,Product A,200,27248.4,22800,0,13
2025-06-14,TXN-100590,CUST-027,Product E,133,25428.6,15162,10,29
2025-02-03,TXN-100591,CUST-029,Product F,236,29071.37,21712,20,28
2026-02-03,TXN-100592,CUST-007,Product D,266,192918.84,117306,10,47
2026-02-01,TXN-100593,CUST-026,Product G,165,57176.31,53130,10,24
2026-03-30,TXN-100594,CUST-076,Product N,120,67226.25,43680,12,22
2025-07-21,TXN-100595,CUST-024,Product M,104,30262.3,19760,0,10
2026-06-11,TXN-100596,CUST-034,Product B,198,14391.26,11880,20,9
2025-06-14,TXN-100597,CUST-006,Product J,135,8113.65,5670,0,39
2025-11-27,TXN-100598,CUST-039,Product J,31,19691.37,13516,25,20
2026-01-02,TXN-100599,CUST-067,Product B,167,68991.54,51603,0,7
2026-06-02,TXN-100600,CUST-045,Product C,217,110856.8,69006,0,12
2025-08-07,TXN-100601,CUST-080,Product K,174,50324.88,36366,5,21
2026-05-02,TXN-100602,CUST-031,Product I,9,1242.96,882,18,25
2025-09-07,TXN-100603,CUST-050,Product A,169,76592.07,39715,0,13
2025-10-17,TXN-100604,CUST-066,Product A,269,178672.66,123740,20,19
2026-05-14,TXN-100605,CUST-066,Product A,156,116714.86,77844,12,7
2025-04-09,TXN-100606,CUST-027,Product C,280,101332.08,87640,0,26
2025-08-07,TXN-100607,CUST-056,Product N,222,102706.75,103674,20,25
2025-03-15,TXN-100608,CUST-005,Product L,83,5850.34,4316,12,37
2025-03-17,TXN-100609,CUST-074,Product A,96,58406.24,42816,0,12
2025-09-22,TXN-100610,CUST-041,Product G,203,78533.52,54810,15,5
2026-02-03,TXN-100611,CUST-009,Product K,65,17624.07,20345,25,59
2025-02-16,TXN-100612,CUST-038,Product L,42,18159.18,9366,0,30
2025-11-05,TXN-100613,CUST-049,Product J,49,13311.19,9016,18,17
2025-02-01,TXN-100614,CUST-070,Product H,85,30232.67,26605,15,14
2025-05-28,TXN-100615,CUST-019,Product E,196,11434.22,8820,20,8
2025-02-12,TXN-100616,CUST-011,Product A,298,122135.77,102810,20,14
2025-08-04,TXN-100617,CUST-019,Product L,181,32161.81,26788,20,10
2025-07-08,TXN-100618,CUST-007,Product D,134,17425.96,18626,25,59
2026-04-18,TXN-100619,CUST-033,Product K,286,30765.94,22022,0,8
2025-07-22,TXN-100620,CUST-013,Product L,254,73305.89,53086,5,14
2025-03-13,TXN-100621,CUST-079,Product O,104,28894.91,21008,12,26
2025-11-10,TXN-100622,CUST-055,Product L,83,39213.2,27307,12,10
2025-01-05,TXN-100623,CUST-036,Product F,131,65866.55,57902,15,16
2025-05-18,TXN-100624,CUST-046,Product K,174,108699.74,85086,18,29
2025-11-09,TXN-100625,CUST-011,Product H,287,26571.2,27265,25,13
2025-05-24,TXN-100626,CUST-010,Product O,280,53850.98,39200,0,35
2026-06-04,TXN-100627,CUST-076,Product K,20,12748.99,9120,15,11
2025-02-07,TXN-100628,CUST-061,Product I,138,67050.82,43884,20,25
2025-06-02,TXN-100629,CUST-038,Product F,205,45170.09,31570,25,9
2026-04-21,TXN-100630,CUST-002,Product I,266,27218.18,22876,20,56
2025-09-02,TXN-100631,CUST-021,Product N,89,49455.33,38003,18,10
2025-05-30,TXN-100632,CUST-030,Product L,252,54576.02,56196,18,7
2025-09-28,TXN-100633,CUST-047,Product F,124,10397.76,7564,20,17
2026-04-26,TXN-100634,CUST-014,Product O,237,121805.44,116367,12,27
2026-06-18,TXN-100635,CUST-070,Product K,145,90431.18,67715,25,23
2025-06-28,TXN-100636,CUST-067,Product G,198,74139.64,44946,0,13
2026-01-21,TXN-100637,CUST-063,Product O,119,47592.06,36176,12,30
2026-05-09,TXN-100638,CUST-022,Product O,8,3688.82,2368,18,12
2025-03-20,TXN-100639,CUST-047,Product I,148,27986.84,21904,0,24
2025-05-02,TXN-100640,CUST-062,Product K,122,56553.49,30744,0,26
2026-05-06,TXN-100641,CUST-003,Product H,112,41904.59,38304,15,42
2025-02-14,TXN-100642,CUST-006,Product C,298,105236.24,102214,20,53
2025-05-31,TXN-100643,CUST-052,Product A,90,23951.64,15480,20,24
2025-01-20,TXN-100644,CUST-061,Product O,150,12457.2,12450,25,20
2025-06-24,TXN-100645,CUST-024,Product D,215,71134.3,74605,25,24
2026-06-08,TXN-100646,CUST-077,Product E,90,52429.62,36900,18,23
2025-03-12,TXN-100647,CUST-026,Product D,198,59238.5,46926,0,21
2026-06-01,TXN-100648,CUST-023,Product K,219,129496.85,101397,0,20
2025-02-09,TXN-100649,CUST-062,Product O,277,147222.49,82269,0,26
2025-05-14,TXN-100650,CUST-067,Product O,281,127288.5,130103,15,18
2026-01-15,TXN-100651,CUST-062,Product N,27,16296.38,10719,5,30
2026-01-26,TXN-100652,CUST-062,Product F,299,36611.04,26910,10,29
2025-08-27,TXN-100653,CUST-053,Product O,47,11536.86,8695,20,13
2025-07-13,TXN-100654,CUST-001,Product A,8,3417.88,2680,20,47
2025-07-30,TXN-100655,CUST-055,Product L,166,60262.05,41334,0,25
2025-09-17,TXN-100656,CUST-036,Product E,279,87314.22,71424,25,26
2026-02-11,TXN-100657,CUST-062,Product M,109,35441.71,27359,20,10
2026-01-15,TXN-100658,CUST-074,Product I,289,101948.55,82943,10,16
2026-02-12,TXN-100659,CUST-030,Product L,75,67409.26,35775,0,19
2025-06-15,TXN-100660,CUST-071,Product B,114,44857.39,34200,12,24
2025-02-23,TXN-100661,CUST-019,Product C,204,85963.85,74460,0,20
2026-03-22,TXN-100662,CUST-078,Product B,37,8617.29,6438,0,6
2026-01-29,TXN-100663,CUST-077,Product O,210,114258.65,74340,10,6
2025-06-29,TXN-100664,CUST-037,Product K,258,63159.1,68112,20,11
2025-02-04,TXN-100665,CUST-022,Product M,266,105750.84,80864,25,26
2025-02-06,TXN-100666,CUST-012,Product F,127,54780.38,47625,0,13
2026-02-14,TXN-100667,CUST-002,Product F,207,67415.35,51129,20,58
2025-03-12,TXN-100668,CUST-075,Product O,51,18228.38,16371,20,16
2025-12-22,TXN-100669,CUST-059,Product N,146,35803.79,22630,5,17
2025-01-05,TXN-100670,CUST-010,Product E,94,29472.01,23312,20,51
2025-10-29,TXN-100671,CUST-069,Product F,64,41208.1,28864,10,30
2025-09-14,TXN-100672,CUST-044,Product L,231,83278.1,53823,5,29
2026-04-15,TXN-100673,CUST-062,Product K,240,197460.59,119760,0,8
2025-09-22,TXN-100674,CUST-030,Product B,200,125895.93,72800,5,30
2025-11-20,TXN-100675,CUST-032,Product G,185,81254.07,56240,10,14
2025-04-06,TXN-100676,CUST-061,Product G,180,22764.02,14040,0,15
2025-12-29,TXN-100677,CUST-064,Product D,298,65410.23,52746,5,28
2025-07-24,TXN-100678,CUST-026,Product D,128,81294.34,62208,5,12
2025-12-31,TXN-100679,CUST-079,Product C,59,9441.27,5959,18,5
2025-02-13,TXN-100680,CUST-074,Product N,251,79413.69,57730,18,13
2026-05-18,TXN-100681,CUST-017,Product C,266,54331.86,48678,25,6
2026-06-23,TXN-100682,CUST-065,Product M,221,122308.6,62764,0,16
2026-02-08,TXN-100683,CUST-059,Product N,94,40798.15,25756,20,15
2025-01-09,TXN-100684,CUST-047,Product A,112,37912.34,26208,12,24
2025-09-23,TXN-100685,CUST-079,Product C,285,54959.9,49590,18,15
2026-01-10,TXN-100686,CUST-047,Product C,260,78144.54,66820,12,17
2025-10-14,TXN-100687,CUST-030,Product H,97,30468.24,32204,25,8
2025-10-04,TXN-100688,CUST-026,Product M,125,52236.01,40500,15,9
2025-06-03,TXN-100689,CUST-067,Product H,9,1764.7,1170,0,22
2025-11-20,TXN-100690,CUST-007,Product M,254,50124.8,49022,25,47
2025-04-12,TXN-100691,CUST-061,Product L,88,7390.97,6160,10,25
